indicator,Best_MAPE,Best_RMSE,Best_MAE,Best_R2,Better,Model
skills_isco_6_8,6.801384726467474,13219.46469220754,7508.638758030898,0.9962237271849668,Single,ensemble
skills_isco_6_8_pct,5.357830174781009,6.518388501987406,1.7172980968771476,0.9855323987445476,Single,ensemble
skills_isco_9,8.178142417686427,10279.678940692162,5172.363835113158,0.9820795898258384,Single,ensemble
skills_isco_9_pct,7.242423510653221,0.8544448574264165,0.5296215393124749,0.9889796103036552,Single,ensemble
temporary_employment,5.843661896443842,8014.702543264162,2523.4804144060136,0.992817973878968,Single,ensemble
temporary_employment_pct,2.152892331002149,0.4519598660917488,0.109651171666528,0.9962940194661464,Single,ensemble
total_employment,3.33282883596546,31396.01267481337,15937.766221463768,0.9973227508814811,Single,ensemble
total_employment_rate,1.0881274947057809,0.9507792369024708,0.7296976106653854,0.9976315676856116,Single,ensemble
unemployment,10.303161321209783,5468.362621767012,3769.5723017387168,0.9916008153985651,Single,ensemble
unemployment_rate,9.695961790452682,1.0390332330968677,0.5366850127570016,0.9306009226945446,Single,ensemble
weekly_hours,0.6617029419421959,0.3567747778313228,0.2345741319661862,0.998650403795594,Single,ensemble
youth_employment,4.388281528248285,11139.358302922046,5754.883294543201,0.9918530913356568,Single,ensemble
youth_employment_rate,3.496370961920685,2.2722787306015317,1.4907492937056288,0.9890007821601496,Single,ensemble
youth_long_term_unemployment_rate,12.058913671909783,0.734753796964693,0.3339363345280177,0.9461000598398152,Single,ensemble
youth_unemployment,11.563968282305073,3951.8848487855767,2131.7853989996083,0.9604121122232344,Single,ensemble
youth_unemployment_rate,11.51358380822814,2.02531653020088,1.2441265489954842,0.9078928384174728,Single,ensemble
contributing_family_members,21.47105673777326,3815.1723247094537,1698.6867564941556,0.9819526032963756,Single,linear
deprivation,77.49388093883299,5010.085158497573,579.4512618805483,0.998456100694556,Single,linear
empl_rate_ED0-2,3.5879047776032444,1.96636416968442,1.4251274018652067,0.987595884468616,Single,linear
empl_rate_ED3-4,1.2643581701476383,1.3038200764508765,0.8297666012652851,0.9958910409859544,Single,linear
empl_rate_ED5-8,1.3492413947421469,1.5048948497782424,1.0962944984254306,0.9952666760305882,Single,linear
employees,1.694095221700778,16913.56794803167,10325.27857725222,0.9989722969297522,Single,linear
employment_full_time,2.023608678727386,15899.534898053384,9498.19119507348,0.9986473294787644,Single,linear
employment_full_time_pct,1.4767185166847063,1.4459990733590975,0.9308475625105124,0.994331242009512,Single,linear
employment_part_time,9.741621234342476,7877.891262926022,5710.574976380176,0.9965599280479084,Single,linear
employment_part_time_pct,5.920341989554454,0.768724726087338,0.5617655919143163,0.9949544682472736,Single,linear
fca_epl,62.888672342129446,0.3693754924410755,0.1951647501699167,0.3354509711516842,Single,linear
fca_no_epl,60.63633823681989,0.3597297730225748,0.1843970661708339,0.4321355763383645,Single,linear
housing,17.872251409341118,1.6301188501852109,0.8639154734203744,0.9603720098021774,Single,linear
involuntary_part_time,1.6634747241088783e-08,4.581657113783338e-06,1.8594130294028824e-06,1.0,Single,linear
involuntary_part_time_pct,0.0023713544803037,0.0011631929457956,0.0003792607210186,0.999999997961202,Single,linear
involuntary_temporary,8.623207275765938e-06,0.0005978957315588,0.0002230314686456,1.0,Single,linear
involuntary_temporary_pct,0.0025899019356748,0.0006712555327016,0.0003225013080799,0.9999999998556658,Single,linear
labour_force,1.3857670676949494,16246.018102665988,10123.193920610944,0.99938593950207,Single,linear
long_term_unemployment,17.40574096702272,3255.175974660928,2027.4240395179556,0.9737797323890888,Single,linear
long_term_unemployment_rate,10.485849730786343,3.3721794941930727,2.414014521679308,0.9437591746188936,Single,linear
neets,12.272702816376327,4166.639829527644,2834.6550396467305,0.9906711817558296,Single,linear
neets_pop_prc,8.462767566091994,1.0848667550713729,0.7772484388108829,0.9927644264265676,Single,linear
permanent_employment,6.966189907201171e-07,0.0032681952639401,0.0015627147258298,1.0,Single,linear
permanent_employment_pct,0.0022834697334167,0.0020020665595888,0.0009217057895601,0.9999999979910936,Single,linear
persons_low_work,20.59917340565311,1.6219085753981295,0.968723965083726,0.9999999992547652,Single,linear
persons_risk_poverty,9.923038640862712,1.818062284934716,1.0852693739727295,0.9999999995708734,Single,linear
sector_a,13.509070364337308,6928.550650327617,3209.1660890573494,0.9842423546607032,Single,linear
sector_a_lq,8.678350765408263,0.1472792937338814,0.0867190330621998,0.9522456374447053,Single,linear
sector_a_pct,12.466279621891632,0.618723841543726,0.3570935372284979,0.9892074643519376,Single,linear
sector_bde,16.84942280154117,3106.600325003732,1902.351657899941,0.9279009890772256,Single,linear
sector_bde_lq,11.315869598206763,0.1384506979300314,0.0841940352880094,0.918925990091638,Single,linear
sector_bde_pct,12.950785451942131,0.2750025363514752,0.1751477607881046,0.9419576092038368,Single,linear
sector_c,6.195225517309308,9762.089243508806,5494.183591194185,0.9926854601152058,Single,linear
sector_c_lq,4.235678918893304,0.0613475431979477,0.0383272946226118,0.9796638901659548,Single,linear
sector_c_pct,5.462017620020552,0.7834066750802409,0.5732330806522722,0.9894789575358716,Single,linear
sector_f,8.363165879531596,6051.007103228762,3891.26381021102,0.976421426798352,Single,linear
sector_f_lq,5.846785758266726,0.1143573551559425,0.0624695213821108,0.8942216117500724,Single,linear
sector_f_pct,6.472649258847152,0.6678106044464036,0.4158285477005318,0.9258865406461384,Single,linear
sector_g,5.317328570286624,7914.150226979851,4982.76656059649,0.9910454565372732,Single,linear
sector_g_lq,4.543082842059868,0.0557001944971224,0.0417127663223231,0.9634080559737414,Single,linear
sector_g_pct,5.150744367953687,0.9334552451397696,0.6373609359291955,0.9510246801671084,Single,linear
sector_h,8.211366956597823,4598.931175816256,3009.108178636276,0.9837446573618462,Single,linear
sector_h_lq,5.887125373582864,0.0732651345614748,0.0518286623178163,0.96513750902187,Single,linear
sector_h_pct,6.839283699101753,0.4608919750442043,0.3301123886643454,0.9563755400135324,Single,linear
sector_i,9.956962061176103,4855.416167223869,3059.552277846868,0.9878692543171824,Single,linear
sector_i_lq,8.227652479309375,0.098876531142979,0.0701320568290654,0.94275984939172,Single,linear
sector_i_pct,9.34561323578155,0.5274242160674603,0.3744251014393105,0.9608814103956572,Single,linear
sector_jklmnu,6.693280649606984,9145.557921885134,6087.241084422784,0.9967003695533748,Single,linear
sector_jklmnu_lq,4.545267434051622,0.0487668444173853,0.0321556384316867,0.9845611420178386,Single,linear
sector_jklmnu_pct,5.632244733672459,1.1392614996242874,0.7472206308001734,0.9821622271684488,Single,linear
sector_opq,4.687494372646241,9314.663337565164,6282.61153222403,0.9960045387634424,Single,linear
sector_opq_lq,2.681826703602604,0.0514217916365565,0.0271488330605914,0.9728133126244352,Single,linear
sector_opq_pct,3.254882349143996,1.3409540637573627,0.8504562545788019,0.9800015798107352,Single,linear
sector_rst,9.420203727839889,3893.6671806179615,2396.950564748915,0.9920542045727831,Single,linear
sector_rst_lq,7.553812134174606,0.0886825768059297,0.0603432490861681,0.935849698624183,Single,linear
sector_rst_pct,7.970127102766561,0.42294858152721,0.306540499437075,0.9519838972429434,Single,linear
self_employed,5.777015389625137,8420.691373894559,5133.890345030388,0.9914279401674192,Single,linear
self_employed_with_employees,10.636342132895518,4418.4792686166165,2794.967482380483,0.9710405409265694,Single,linear
self_employed_without_employees,7.954500223404433,7982.544289166532,4695.532912872466,0.9872845608756338,Single,linear
skills_isco_0,15.20406653813594,1405.6417238848348,515.9788458232132,0.8747707597479197,Single,linear
skills_isco_1_3,4.249858199959525,11774.217343303835,8728.687917548139,0.99846983977954,Single,linear
skills_isco_1_3_pct,3.181481536633924,1.6845924545009716,1.1940566491918487,0.9977710271518292,Single,linear
skills_isco_4_5,3.4608285008497037,12681.923458297528,6198.836169267363,0.9950145788413102,Single,linear
skills_isco_4_5_pct,2.4010282489893444,0.8205294356974459,0.541498884945605,0.9986662372249934,Single,linear
skills_isco_6_8,5.482926912994202,8842.757787605797,5177.007888398906,0.9983102942479029,Single,linear
skills_isco_6_8_pct,5.507395290536984,1.5198837177920153,1.0336374808059652,0.9992134310960654,Single,linear
skills_isco_9,7.635731463232285,7094.049932504448,3858.4697587160113,0.9914655148661357,Single,linear
skills_isco_9_pct,6.575611237180315,0.7859964963614929,0.4631939616274866,0.9906745436890986,Single,linear
temporary_employment,5.602244887022811e-07,0.0004021180266293,0.0001921109323787,1.0,Single,linear
temporary_employment_pct,0.0304776070999663,0.0041558432194019,0.0019246466556346,0.99999968665577,Single,linear
total_employment,1.384025577059243,18116.71768395858,10749.147660356315,0.9991085462296216,Single,linear
total_employment_rate,0.9854002868014976,0.897502620336028,0.6762152898849046,0.9978895598028472,Single,linear
unemployment,11.351706732169594,7004.801991759517,4467.805571212568,0.9862179366736908,Single,linear
unemployment_rate,10.404047510879783,0.9213713078939568,0.5588833108896781,0.9454287141469656,Single,linear
weekly_hours,0.609159676073238,0.3159878536787672,0.2150233352607358,0.998941340406426,Single,linear
youth_employment,4.029859006629626,8807.861795539167,5263.7574288857,0.994906533155832,Single,linear
youth_employment_rate,3.4708330767068416,2.241097157616746,1.4385390605889354,0.9893005866420044,Single,linear
youth_long_term_unemployment_rate,13.233221888296065,0.8644755518788915,0.3713817146581368,0.9253877672942548,Single,linear
youth_unemployment,12.20051377577486,3483.830149347015,2074.119345708146,0.9692342353140746,Single,linear
youth_unemployment_rate,11.376248018079728,1.9470463177100483,1.254395953417421,0.9148744070014287,Single,linear
contributing_family_members,13.626109049706823,3023.7062658986856,992.256189778646,0.9886638535876342,Single,timesfm
deprivation,83.20361523623922,5889.478220040821,681.0779342231751,0.9978665503575674,Single,timesfm
empl_rate_ED0-2,3.885793332316692,2.1453367180545606,1.5051830291748047,0.9852351571044764,Single,timesfm
empl_rate_ED3-4,1.4417588060664357,1.3534181415913529,0.9622448527018224,0.9955724806462142,Single,timesfm
empl_rate_ED5-8,1.465134088218226,1.7611068767747358,1.1601457926432293,0.9935177564460927,Single,timesfm
employees,1.912191305274663,19472.898995131596,12176.6437890625,0.9986377449974636,Single,timesfm
employment_full_time,2.0910239085538262,17851.124098354572,11051.622838541669,0.9982948824544806,Single,timesfm
employment_full_time_pct,1.2620978364911837,1.196085965995885,0.781039512939453,0.9961213849642168,Single,timesfm
employment_part_time,7.252878498124132,9416.259116666595,5586.24640625,0.9950852168111132,Single,timesfm
employment_part_time_pct,7.251208123803379,0.9054450205130734,0.6428803322219847,0.9930001390630372,Single,timesfm
fca_epl,59.2261554304776,0.369202286409436,0.1925858148822188,0.3360740602057698,Single,timesfm
fca_no_epl,64.20332214726703,0.3596899505312019,0.1836640332663059,0.4322612958429634,Single,timesfm
housing,19.083791166867385,1.5464188641035774,0.8227762546539307,0.9643370072276456,Single,timesfm
involuntary_part_time,9.813986497466136,2308.926549705854,873.1023185221354,0.9974835435475438,Single,timesfm
involuntary_part_time_pct,11.46738634386679,5.506443549659641,1.6822283883666993,0.9543108476744704,Single,timesfm
involuntary_temporary,21.60352106902913,10186.873228946306,2760.858389485677,0.955573624116635,Single,timesfm
involuntary_temporary_pct,26.628741890486328,4.263886108432314,2.0138886134847,0.9941762223658516,Single,timesfm
labour_force,1.3651765972473509,23728.39810180782,12607.925794270834,0.9986900517622403,Single,timesfm
long_term_unemployment,14.607663987917146,3448.8501008110734,1813.399776204427,0.9705668451998328,Single,timesfm
long_term_unemployment_rate,12.003354738005369,4.638555824171203,2.92508196512858,0.8935867041135143,Single,timesfm
neets,8.641679776407752,3695.801304976605,2090.451692708333,0.9926604076626822,Single,timesfm
neets_pop_prc,9.673435781183825,1.626065912320413,0.9222908604939778,0.9837446451782952,Single,timesfm
permanent_employment,1.7670513162721715,13422.42277639612,4687.879986979167,0.9994258283417636,Single,timesfm
permanent_employment_pct,2.2142899217748484,2.5185506127893387,0.9322094832356772,0.9968209012587814,Single,timesfm
persons_low_work,22.011311112511645,1.452174944116763,0.9504281756083172,0.9999999994025822,Single,timesfm
persons_risk_poverty,10.008157979349935,2.077232827091907,1.1260945943196614,0.999999999439806,Single,timesfm
sector_a,11.294356084414105,8853.36777659395,3645.857552083333,0.9742709624803908,Single,timesfm
sector_a_lq,8.408962473199313,0.1651615836946812,0.0862149271686871,0.9399451974139132,Single,timesfm
sector_a_pct,12.205075363848474,0.9030288680842854,0.4370716857401531,0.9770103130458506,Single,timesfm
sector_bde,12.179849045650124,2877.439893173409,1615.562374674479,0.9381455341126252,Single,timesfm
sector_bde_lq,9.702411139282734,0.1312504632570544,0.0737602739238739,0.927139349406975,Single,timesfm
sector_bde_pct,10.869715617636302,0.2696593122487964,0.1508208701610565,0.9441911929443956,Single,timesfm
sector_c,5.03200894710477,9076.902041767678,4922.794225260417,0.9936762198604878,Single,timesfm
sector_c_lq,3.7631748495589576,0.0573006456856987,0.0335757909584045,0.9822584091209502,Single,timesfm
sector_c_pct,5.198255096372008,0.8539322651903675,0.5895123443349202,0.987499393489076,Single,timesfm
sector_f,7.927657278939897,6304.830871547245,3769.639700520833,0.9744018206325558,Single,timesfm
sector_f_lq,6.071891705871908,0.114805029740879,0.061959242846171,0.893391809681111,Single,timesfm
sector_f_pct,6.966715625219824,0.7311704846904463,0.4396795165761312,0.9111560689324576,Single,timesfm
sector_g,5.0152756740963165,6914.098069458321,4391.9281429036455,0.9931655127185304,Single,timesfm
sector_g_lq,4.365771876217681,0.0569917362516224,0.0391817960802714,0.9616914392847506,Single,timesfm
sector_g_pct,4.961095507680831,0.9633619083826837,0.6056516833496095,0.9478362000802876,Single,timesfm
sector_h,7.035576564019965,4854.049878103834,2774.280676269532,0.9818911539397804,Single,timesfm
sector_h_lq,5.655334801507119,0.0682761056258585,0.0482539979871114,0.9697238118900624,Single,timesfm
sector_h_pct,6.674445704926248,0.4724799398823982,0.3139280506388346,0.9541543093052458,Single,timesfm
sector_i,8.765220361115306,6496.098992113228,3287.493380533854,0.9782859993458454,Single,timesfm
sector_i_lq,7.406185162920774,0.0933424927707127,0.063719919719696,0.9489879103973504,Single,timesfm
sector_i_pct,8.17365060441162,0.4931515183889219,0.3385143418375651,0.9658001811744896,Single,timesfm
sector_jklmnu,6.627012726321066,9932.900063537,6430.809391276041,0.9961077831804384,Single,timesfm
sector_jklmnu_lq,4.318924458259375,0.0509127337847512,0.0294819568697611,0.983172534913008,Single,timesfm
sector_jklmnu_pct,5.875494919552088,1.1988573009584895,0.7666563612874349,0.980247195216358,Single,timesfm
sector_opq,4.1026888998897695,10974.772778268476,7432.9334505208335,0.9944534405673034,Single,timesfm
sector_opq_lq,2.6326075548847334,0.0461328087180626,0.0257817143630981,0.9781182688329992,Single,timesfm
sector_opq_pct,3.676519082716196,1.452151632778146,0.94839200012207,0.9765473553830212,Single,timesfm
sector_rst,7.883454219687867,4439.9344421865,2517.8773258463543,0.9896682749146676,Single,timesfm
sector_rst_lq,7.184929196620829,0.0893226041346019,0.0550592904281616,0.934920404363627,Single,timesfm
sector_rst_pct,7.286724147109775,0.427164083741941,0.2656855389404297,0.9510219803090798,Single,timesfm
self_employed,5.086429717360836,8972.344833276158,4972.4450390625,0.9902680110781557,Single,timesfm
self_employed_with_employees,8.571920610530597,4163.498741267037,2416.3678841145834,0.9742864714108364,Single,timesfm
self_employed_without_employees,6.934999917463756,7308.4352019390335,3904.886048177084,0.9893414656056124,Single,timesfm
skills_isco_0,12.284136400612184,1338.25578965232,407.66627604166666,0.8864898420929325,Single,timesfm
skills_isco_1_3,4.077068319751086,19887.183509934133,11752.7163671875,0.995634646949528,Single,timesfm
skills_isco_1_3_pct,3.7724019574524656,2.333109979447735,1.4068437963867189,0.9957245139021988,Single,timesfm
skills_isco_4_5,3.4435502022843045,12765.28325806402,6332.28525390625,0.9949488239025382,Single,timesfm
skills_isco_4_5_pct,2.849816873121328,1.0616977542405135,0.6421133319091797,0.9977669828502216,Single,timesfm
skills_isco_6_8,4.995123539568133,12319.001901577549,6786.740582682292,0.9967206583249352,Single,timesfm
skills_isco_6_8_pct,5.731968485412274,1.9574737812586245,1.1419035058085127,0.9986953081317268,Single,timesfm
skills_isco_9,6.420793024825963,7312.653672983013,3693.668990885417,0.9909314290377462,Single,timesfm
skills_isco_9_pct,7.342085876875915,0.8499640004141741,0.4895818897247314,0.9890948928975078,Single,timesfm
temporary_employment,6.939429746320296,10401.7783342607,3054.498206380209,0.9879027306026584,Single,timesfm
temporary_employment_pct,8.166121489130779,1.3050574657879217,0.4975651889801025,0.9690997024014318,Single,timesfm
total_employment,1.463591456118713,23734.120811236597,12055.498854166666,0.9984700188149108,Single,timesfm
total_employment_rate,1.2992484857077349,1.2260985674315483,0.8349671529134116,0.99606130483622,Single,timesfm
unemployment,10.487801111873836,7303.399755458049,4198.7133203125,0.9850179011003364,Single,timesfm
unemployment_rate,10.582740450854171,0.7731485117679359,0.4997950681050618,0.9615743990954756,Single,timesfm
weekly_hours,0.6817500110716598,0.4101051501940542,0.2436451059977216,0.998216775567074,Single,timesfm
youth_employment,3.848898918443181,10135.903510219669,5435.508216145833,0.993254759551098,Single,timesfm
youth_employment_rate,3.644507932103007,2.359815125891607,1.5170438028971356,0.9881369992529327,Single,timesfm
youth_long_term_unemployment_rate,11.856689376850712,0.8311459630914836,0.3293650301297505,0.931030162202412,Single,timesfm
youth_unemployment,10.458721320375934,2876.071649147905,1649.7892154947915,0.9790321853171764,Single,timesfm
youth_unemployment_rate,10.012066413155331,1.9432846896376392,1.0607316309611,0.9152030088421972,Single,timesfm
contributing_family_members,18.45602850118132,8042.241611902906,2389.379860846828,0.9198062579156512,Single,xgboost
deprivation,4827.994478611555,27084.157137850238,3707.891908166255,0.9548810061988366,Single,xgboost
empl_rate_ED0-2,4.813179097570034,2.6313671020721547,1.9305530599420029,0.9777873292163768,Single,xgboost
empl_rate_ED3-4,1.4311634036177003,1.3517094797584577,0.9333167585065884,0.9955836528888364,Single,xgboost
empl_rate_ED5-8,1.7500573405089086,2.0674363610891078,1.3477829601881728,0.9910665704054314,Single,xgboost
employees,6.424513334740094,62927.16217452299,31490.797138671875,0.9857743053438136,Multi,xgboost
employment_full_time,6.810032586905355,42116.16484420415,22263.89229191568,0.9905088066942602,Single,xgboost
employment_full_time_pct,1.805790541977604,1.646389013214034,1.0676375488974696,0.99265119360829,Single,xgboost
employment_part_time,9.482254248941064,16873.5479780284,8701.10879313151,0.9842180601555824,Single,xgboost
employment_part_time_pct,7.585201861816528,1.1435259221725167,0.7892640859546928,0.988835037450629,Single,xgboost
fca_epl,60.57688025897983,0.3695936111052608,0.1973714623301504,0.3346658982567466,Multi,xgboost
fca_no_epl,62.22566718611577,0.3603940434944853,0.1889814340073118,0.4300364237148442,Single,xgboost
housing,19.768066928372967,2.0388675083451835,1.0813330224468831,0.9380071621102564,Single,xgboost
involuntary_part_time,8.755845499090539,3017.4517566445825,1051.8967578259992,0.9957021638486412,Single,xgboost
involuntary_part_time_pct,6.956973418214546,9.752985979362489,3.1475653416201537,0.8566670901433148,Multi,xgboost
involuntary_temporary,11.219012426049163,6477.677035948624,1819.4722493633583,0.9820362225552404,Single,xgboost
involuntary_temporary_pct,23.157159514556096,3.8928931842979178,1.687868075899208,0.9951455663743504,Single,xgboost
labour_force,5.46604689251431,62491.42421209486,27532.045833333334,0.990914305289724,Single,xgboost
long_term_unemployment,15.369545338646404,4112.974786552363,2079.4657649739584,0.9581398990514784,Single,xgboost
long_term_unemployment_rate,10.196093335607513,3.774709510043028,2.7622817741567265,0.9295311166154004,Multi,xgboost
neets,9.862685437568365,6627.993537987578,3249.018715862204,0.976394192442409,Single,xgboost
neets_pop_prc,9.78111265565731,6.383207662430671,1.6235181241785082,0.7495055493353415,Single,xgboost
permanent_employment,8.22742130561958,73437.24530151428,31010.223072153727,0.982812501279564,Multi,xgboost
permanent_employment_pct,1.981862826145879,2.669045836576738,0.8522219051931404,0.9964296177423484,Single,xgboost
persons_low_work,1375.955352589074,34369.32757373292,4122.634335905723,0.6653565217573434,Single,xgboost
persons_risk_poverty,16.508843773785014,50540.770271621375,5838.230605323818,0.6683716076211558,Single,xgboost
sector_a,14.792491764891412,12667.633030840032,4778.79961265682,0.9473258572069267,Single,xgboost
sector_a_lq,8.878361238981526,0.1275492514141109,0.0808929486038491,0.96418330615076,Single,xgboost
sector_a_pct,11.118211041209024,1.0230604086474273,0.4889303926879306,0.9704925047460552,Single,xgboost
sector_bde,17.61284446575609,3421.557261266356,1940.697821553548,0.9125406661204096,Multi,xgboost
sector_bde_lq,13.215410584252876,0.1420849527522267,0.0933889851446543,0.9146138308543116,Multi,xgboost
sector_bde_pct,12.159908018626837,0.287529331805581,0.1677810146382175,0.9365493311578722,Single,xgboost
sector_c,8.035465247488679,20351.78207668373,9006.010094401041,0.9682088416334887,Single,xgboost
sector_c_lq,4.728661232463405,0.0591571617930865,0.0396317425107168,0.981090145482616,Single,xgboost
sector_c_pct,8.010062638236464,1.1112171756802756,0.8087100826550523,0.978831887782419,Multi,xgboost
sector_f,7.697945977559874,5327.904490250856,3688.103369140625,0.9817200477199196,Multi,xgboost
sector_f_lq,6.65598164429754,0.1189521141659078,0.0672030216422076,0.8855507184049402,Single,xgboost
sector_f_pct,6.835217294021274,0.669194311043274,0.4580755221760271,0.92557909561516,Multi,xgboost
sector_g,8.75256799546488,8855.316300538076,5798.958473030726,0.9887890342549576,Single,xgboost
